,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,level,dormitoy_type,price_sqft,road,house_number,neighbourhood,county,city,state
12826,3025059072,2014-07-25,1749000.0,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004,47.6295,-122.217,2920,16544,3.0,house,77.01453104359314,NA,NA,NA,King County,NA,NA
12827,524059241,2015-03-19,870000.0,4,1.75,2780,11000,1.0,0,0,3,9,1560,1220,1964,0,98004,47.595,-122.203,2350,11700,3.0,house,79.0909090909091,103rd Avenue Southeast,NA,NA,NA,NA,NA
12828,2215900410,2015-05-08,323000.0,4,2.75,2000,9083,2.0,0,0,4,7,2000,0,1992,0,98038,47.3511,-122.058,1690,7735,1.0,house,35.56093801607398,Southeast 279th Place,NA,NA,NA,NA,NA
12829,7215730410,2014-08-25,727000.0,4,3.0,3150,9703,2.0,0,0,3,9,3150,0,2001,0,98075,47.5962,-122.018,3150,8819,3.0,house,74.92528084097702,240th Way Southeast,NA,NA,NA,NA,NA
12830,3751600146,2014-10-23,166000.0,1,1.0,1120,17332,1.0,0,0,3,7,1120,0,1988,0,98001,47.2972,-122.267,1280,17334,0.0,studio,9.577659819986152,South 340th Street,NA,NA,NA,NA,NA
12831,3461000120,2015-04-30,450000.0,4,1.75,1740,12204,1.0,0,0,3,7,1270,470,1961,0,98155,47.7675,-122.277,2190,12204,1.0,house,36.87315634218289,Northeast 192nd Place,NA,NA,NA,NA,NA
12832,9238500040,2014-06-24,400000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300,1.0,house,17.316017316017316,Northeast 202nd Street,NA,NA,NA,NA,NA
12833,9238500040,2015-02-10,599000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300,2.0,house,25.93073593073593,Northeast 202nd Street,NA,NA,NA,NA,NA
12834,3751604895,2014-06-05,165000.0,3,1.0,1150,19200,1.0,0,0,4,5,1150,0,1908,0,98001,47.2756,-122.27,1290,19200,0.0,house,8.59375,52nd Avenue South,NA,NA,NA,NA,NA
12835,8961800035,2014-06-05,229000.0,2,1.0,1190,7408,1.0,0,0,3,6,830,360,1941,0,98168,47.5094,-122.31,1140,7408,0.0,apartment,30.91252699784017,18th Avenue South,NA,NA,NA,NA,NA
12836,1154100205,2014-10-13,305000.0,1,1.0,900,7500,1.0,0,0,3,5,900,0,1946,1987,98155,47.7553,-122.283,1470,7500,0.0,studio,40.666666666666664,Northeast 174th Street,NA,NA,NA,NA,NA
12837,9274203036,2014-09-15,930000.0,3,3.25,2950,4446,2.0,0,0,3,9,2450,500,2001,0,98116,47.5852,-122.391,1930,4255,3.0,house,209.17678812415656,Southwest Hill Street,NA,NA,NA,NA,NA
12838,3296000040,2014-09-23,542000.0,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,1964,0,98007,47.6205,-122.141,2470,10125,2.0,house,33.90678761338755,Northeast 11th Place,NA,NA,NA,NA,NA
12839,1421069123,2014-09-09,214000.0,3,1.0,1020,9147,1.0,0,0,4,6,1020,0,1900,1965,98010,47.3127,-122.002,1600,9700,0.0,house,23.39564884661638,5th Avenue,NA,NA,NA,NA,NA
12840,1245500276,2014-09-09,718000.0,3,2.5,2070,7200,2.0,0,0,3,8,2070,0,2001,0,98033,47.6946,-122.211,1650,8877,3.0,house,99.72222222222223,Market Street,NA,NA,NA,NA,NA
12841,263000325,2014-06-11,349000.0,3,2.5,1430,1002,3.0,0,0,3,8,1430,0,2002,0,98103,47.698,-122.349,1430,1530,1.0,house,348.30339321357286,North 95th Street,NA,NA,NA,NA,NA
12842,8802400644,2015-05-05,305000.0,3,2.5,2030,8000,2.0,0,0,3,7,2030,0,1997,0,98031,47.4024,-122.216,2290,7945,0.0,house,38.125,South 222nd Street,NA,NA,NA,NA,NA
12843,9826701345,2014-07-15,498000.0,3,2.5,1620,2640,2.0,0,0,4,7,1620,0,1900,1993,98122,47.6036,-122.305,1370,3840,2.0,house,188.63636363636363,21st Avenue,NA,NA,NA,NA,NA
12844,3221059044,2014-05-23,799950.0,4,3.5,4220,196817,2.0,0,0,3,10,4220,0,1993,0,98092,47.2642,-122.187,2500,195395,3.0,house,4.064435490836665,Jasmine Avenue Southeast,NA,NA,NA,NA,NA
12845,9430110120,2015-05-05,737000.0,3,2.5,2300,7800,2.0,0,2,3,9,2300,0,1997,0,98052,47.6842,-122.155,2300,8187,3.0,house,94.48717948717949,Northeast 93rd Street,NA,NA,NA,NA,NA
12846,424069275,2014-12-26,860000.0,4,3.25,3830,10005,2.0,0,0,3,10,3830,0,2001,0,98075,47.5953,-122.039,2555,5204,3.0,house,85.95702148925537,Southeast 16th Place,NA,NA,NA,NA,NA
12847,9485940330,2014-07-02,339950.0,3,2.5,2390,34041,1.0,0,0,3,8,1840,550,1984,0,98042,47.3546,-122.081,2460,35686,1.0,house,9.986486883464059,195th Avenue Southeast,NA,NA,NA,NA,NA
12848,2787460120,2014-05-16,249000.0,3,2.25,1440,7673,1.0,0,0,3,7,940,500,1982,0,98031,47.4034,-122.178,1440,8418,0.0,house,32.451453147399974,123rd Avenue Southeast,NA,NA,NA,NA,NA
12849,293000180,2015-05-07,370000.0,2,1.0,910,5525,1.0,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525,1.0,apartment,66.96832579185521,Southwest Kenyon Street,NA,NA,NA,NA,NA
12850,7785000220,2014-10-13,725000.0,3,2.0,1550,12262,1.0,0,0,4,7,1550,0,1964,0,98040,47.5755,-122.216,2900,12372,3.0,house,59.12575436307291,Greenbrier Lane,NA,NA,NA,NA,NA
12851,1523059183,2014-12-05,529000.0,5,2.5,2380,91476,1.0,0,0,4,8,1580,800,1976,0,98059,47.479,-122.153,1880,12870,2.0,house,5.78293760111942,Southeast 139th Street,NA,NA,NA,NA,NA
12852,9536601852,2015-03-17,310000.0,4,2.75,2060,8100,1.0,0,0,4,7,1310,750,1988,0,98198,47.3581,-122.317,1540,8100,0.0,house,38.27160493827161,South 272nd Street,NA,NA,NA,NA,NA
12853,2591800530,2014-10-27,315000.0,4,2.25,1880,9163,2.0,0,0,3,8,1880,0,1981,0,98058,47.4362,-122.165,1900,7980,0.0,house,34.37738731856379,132nd Place Southeast,NA,NA,NA,NA,NA
12854,1732800865,2014-10-02,1300000.0,4,2.5,3470,4160,2.0,0,0,3,9,2480,990,1927,0,98119,47.63,-122.363,2280,5440,3.0,house,312.5,5th Avenue West,NA,NA,NA,NA,NA
12855,2525000760,2014-11-05,435000.0,3,2.0,2360,12744,2.0,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625,1.0,house,34.133709981167605,Union Avenue Northeast,NA,NA,NA,NA,NA
12856,428100580,2014-07-16,350000.0,3,1.75,1970,10800,1.0,0,0,4,7,1300,670,1979,0,98056,47.5107,-122.172,1970,8768,1.0,house,32.407407407407405,126th Avenue Southeast,NA,NA,NA,NA,NA
12857,2143700676,2014-09-08,240000.0,3,1.0,1040,7800,1.0,0,0,3,7,1040,0,1948,0,98055,47.4804,-122.229,1780,8400,0.0,house,30.76923076923077,Southwest 3rd Place,NA,NA,NA,NA,NA
12858,2313900610,2015-04-28,410000.0,3,2.25,1420,3750,2.0,0,0,3,7,1420,0,1987,0,98116,47.5725,-122.383,1430,4664,1.0,house,109.33333333333333,40th Avenue Southwest,NA,NA,NA,NA,NA
12859,8946410040,2014-09-23,430000.0,4,2.75,2290,5249,2.0,0,0,3,7,2290,0,2003,0,98059,47.4916,-122.162,2270,4348,1.0,house,81.92036578395884,Vashon Place Northeast,NA,NA,NA,NA,NA
12860,3275730120,2014-08-18,446000.0,4,2.5,1530,8375,1.0,0,0,3,7,1020,510,1974,0,98034,47.7174,-122.236,1650,9794,1.0,house,53.25373134328358,79th Place Northeast,NA,NA,NA,NA,NA
12861,7334500120,2014-06-11,240000.0,3,1.5,1360,9760,1.5,0,0,5,7,1360,0,1984,0,98045,47.4648,-121.757,1310,11456,0.0,house,24.59016393442623,Southeast 150th Street,NA,NA,NA,NA,NA
12862,5561401210,2015-01-08,595000.0,4,3.0,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,98027,47.4703,-122.015,3210,39512,2.0,house,16.649876874860084,245th Avenue Southeast,NA,NA,NA,NA,NA
12863,8651410330,2015-03-06,215150.0,3,1.0,920,4770,1.0,0,0,4,6,920,0,1969,0,98042,47.3654,-122.082,920,4770,0.0,house,45.104821802935014,Southeast 265th Street,NA,NA,NA,NA,NA
12864,4058801325,2014-05-22,319950.0,2,1.0,1070,5824,1.0,0,2,5,7,1070,0,1949,0,98178,47.507,-122.242,2090,7980,0.0,apartment,54.93646978021978,South Lakeridge Drive,NA,NA,NA,NA,NA
12865,2817100910,2014-06-16,385000.0,3,2.0,1590,9912,2.0,0,0,3,8,1590,0,2000,0,98070,47.3731,-122.43,1670,9912,1.0,house,38.84180790960452,Southwest 258th Court,NA,NA,NA,NA,NA
12866,8647800040,2015-03-25,280000.0,3,2.5,1600,6700,2.0,0,0,3,8,1600,0,1991,0,98042,47.3618,-122.074,1790,7577,0.0,house,41.791044776119406,Southeast 267th Place,NA,NA,NA,NA,NA
12867,1138010180,2015-05-11,399950.0,3,2.5,1510,7300,1.0,0,0,3,7,1040,470,1974,0,98034,47.7153,-122.211,1360,7300,1.0,house,54.78767123287671,97th Place Northeast,NA,NA,NA,NA,NA
12868,4014400237,2014-05-23,132500.0,3,1.0,1080,10500,1.0,0,0,3,7,1080,0,1967,0,98001,47.32,-122.278,1200,9607,0.0,house,12.619047619047619,South 314th Street,NA,NA,NA,NA,NA
12869,9358000650,2015-04-23,399950.0,2,0.75,1330,2856,1.0,0,0,4,7,930,400,1916,0,98126,47.5671,-122.37,1330,2856,1.0,apartment,140.03851540616247,Southwest Dakota Street,NA,NA,NA,NA,NA
12870,6150200180,2014-07-21,290000.0,2,1.0,850,6800,1.0,0,0,3,7,850,0,1948,0,98133,47.7282,-122.337,870,6800,0.0,apartment,42.64705882352941,Wallingford Avenue North,NA,NA,NA,NA,NA
12871,8146300180,2015-05-12,860000.0,5,2.25,1960,8592,1.0,0,0,4,8,1290,670,1958,0,98004,47.6066,-122.192,1720,8592,3.0,house,100.09310986964618,111th Avenue Southeast,NA,NA,NA,NA,NA
12872,2424049029,2014-05-29,3100000.0,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,3.0,house,197.6788674913914,Forest Avenue Southeast,NA,NA,NA,NA,NA
12873,3352400905,2014-05-16,245000.0,4,1.0,1530,7200,1.5,0,0,3,7,1400,130,1948,0,98178,47.5015,-122.262,1530,7200,0.0,house,34.02777777777778,South Avon Street,NA,NA,NA,NA,NA
12874,393000385,2014-12-15,255000.0,3,1.5,1320,7980,1.0,0,0,3,7,1320,0,1956,0,98178,47.5068,-122.259,2000,7700,0.0,house,31.954887218045112,59th Avenue South,NA,NA,NA,NA,NA
12875,7417100133,2014-11-13,310000.0,4,3.0,2320,7200,2.0,0,0,3,7,2320,0,1976,0,98155,47.7703,-122.312,2050,10000,0.0,house,43.05555555555556,Northeast 195th Street,NA,NA,NA,NA,NA
12876,3782100035,2014-08-13,299000.0,3,1.0,960,8100,1.0,0,0,3,7,960,0,1955,0,98155,47.7763,-122.305,1080,8100,0.0,house,36.91358024691358,22nd Avenue Northeast,NA,NA,NA,NA,NA
12877,3905120330,2014-11-10,575000.0,4,2.5,2040,5508,2.0,0,0,4,8,2040,0,1996,0,98029,47.5719,-122.007,2130,5496,2.0,house,104.39360929557007,Southeast 40th Drive,NA,NA,NA,NA,NA
12878,9310300211,2014-11-14,284000.0,3,1.0,1080,8214,1.0,0,0,3,7,1080,0,1944,0,98133,47.7401,-122.348,1850,13560,0.0,house,34.575115656196736,NA,NA,NA,King County,NA,NA
12879,1868900035,2015-04-07,840000.0,3,1.75,2020,4800,1.0,0,0,4,8,1090,930,1926,0,98115,47.6726,-122.294,1680,4800,3.0,house,175.0,31st Avenue Northeast,NA,NA,NA,NA,NA
12880,3574801510,2014-08-13,442573.0,3,1.75,1780,7567,1.0,0,0,3,7,1290,490,1980,0,98034,47.7314,-122.225,1910,8645,1.0,house,58.48724725783005,Northeast 144th Street,NA,NA,NA,NA,NA
12881,5102400035,2014-10-08,560000.0,3,1.0,1140,7028,1.0,0,0,3,8,1140,0,1931,0,98115,47.6948,-122.322,1350,6923,2.0,house,79.6812749003984,Northeast 91st Street,NA,NA,NA,NA,NA
12882,2810100040,2014-05-07,485000.0,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.388,1040,4400,2.0,house,116.58653846153847,Southwest Willow Street,NA,NA,NA,NA,NA
12883,785000040,2015-03-18,472500.0,4,1.75,1440,8536,1.0,0,0,4,7,1440,0,1961,0,98033,47.6775,-122.18,1720,9748,2.0,house,55.353795688847235,Northeast 83rd Street,NA,NA,NA,NA,NA
12884,3861470120,2014-11-26,1610000.0,4,2.75,4270,25807,2.0,0,0,3,11,4270,0,1996,0,98004,47.5951,-122.206,3860,20723,3.0,house,62.38617429379626,100th Place Southeast,NA,NA,NA,NA,NA
12885,8813400155,2014-12-19,808000.0,8,3.75,3460,4600,2.0,0,0,3,7,2860,600,1987,0,98105,47.6617,-122.289,2170,3750,3.0,house,175.65217391304347,36th Avenue Northeast,NA,NA,NA,NA,NA
12886,526059199,2014-10-22,398000.0,3,1.75,1890,16001,1.5,0,0,4,7,1890,0,1950,0,98011,47.7663,-122.201,1820,11450,1.0,house,24.873445409661898,104th Avenue Northeast,NA,NA,NA,NA,NA
12887,5126300770,2015-02-17,340000.0,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,2003,0,98059,47.4837,-122.138,2400,6000,1.0,house,56.666666666666664,Northeast 1st Street,NA,NA,NA,NA,NA
12888,2734100395,2015-05-13,380000.0,2,1.0,760,4000,1.5,0,0,3,6,760,0,1910,0,98108,47.5462,-122.32,1130,4000,1.0,apartment,95.0,Carleton Avenue South,NA,NA,NA,NA,NA
12889,795000865,2014-09-12,235000.0,3,1.0,1020,6173,1.0,0,0,3,6,780,240,1948,0,98168,47.5042,-122.329,1330,5909,0.0,house,38.06901020573465,4th Avenue South,NA,NA,NA,NA,NA
12890,3763300040,2014-10-27,400000.0,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,1.0,house,40.4040404040404,81st Avenue Northeast,NA,NA,NA,NA,NA
12891,1777600880,2014-07-11,582000.0,5,2.5,2780,12335,1.0,0,0,4,8,1590,1190,1968,0,98006,47.5681,-122.128,2750,9930,2.0,house,47.182813133360355,Southeast 43rd Place,NA,NA,NA,NA,NA
12892,3361401210,2014-12-31,209000.0,2,1.0,1070,6120,1.0,0,0,3,6,1070,0,1962,0,98168,47.4989,-122.317,1130,6120,0.0,apartment,34.150326797385624,South 117th Street,NA,NA,NA,NA,NA
12893,1431600180,2015-04-03,335000.0,5,3.0,2660,7700,1.5,0,0,4,7,1670,990,1962,0,98058,47.46,-122.174,1610,7700,1.0,house,43.506493506493506,Southeast 160th Street,NA,NA,NA,NA,NA
12894,7454001120,2014-12-12,285950.0,2,1.0,710,7120,1.0,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020,0.0,apartment,40.16151685393258,33rd Avenue Southwest,NA,NA,NA,NA,NA
12895,5561100180,2014-11-07,645000.0,5,2.25,3340,52476,2.0,0,0,4,8,3340,0,1975,0,98027,47.4553,-121.987,2460,48351,2.0,house,12.29133318088269,266th Avenue Southeast,NA,NA,NA,NA,NA
12896,8658303080,2014-12-23,312000.0,2,1.0,1160,7500,1.5,0,0,4,7,1160,0,1916,0,98014,47.6499,-121.916,1110,7500,0.0,apartment,41.6,West Rutherford Street,NA,NA,NA,NA,NA
12897,6795100589,2014-10-10,663000.0,3,2.25,2840,59677,1.0,0,0,3,7,1580,1260,1967,0,98075,47.5828,-122.044,2220,31688,3.0,house,11.109807798649395,Southeast 29th Place,NA,NA,NA,NA,NA
12898,3345100184,2014-10-20,443950.0,3,1.75,2000,36000,1.0,0,0,3,6,2000,0,1946,1995,98056,47.5217,-122.182,2100,9681,1.0,house,12.331944444444444,Southeast 91st Street,NA,NA,NA,NA,NA
12899,9284801165,2014-05-30,315000.0,3,2.0,1060,5750,1.0,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.372,1080,5750,0.0,house,54.78260869565217,31st Avenue Southwest,NA,NA,NA,NA,NA
12900,7229100180,2015-03-23,302200.0,4,1.5,1730,10396,1.0,0,0,3,7,1730,0,1964,0,98058,47.4497,-122.168,1510,10396,0.0,house,29.068872643324354,130th Avenue Southeast,NA,NA,NA,NA,NA
12901,9808630120,2015-01-08,770000.0,3,2.5,2190,2658,2.0,0,3,4,9,2190,0,1979,0,98033,47.6528,-122.203,2315,2538,3.0,house,289.69149736644096,102nd Lane Northeast,NA,NA,NA,NA,NA
12902,2473411210,2015-01-22,374950.0,4,1.75,1660,8160,1.0,0,0,3,8,1660,0,1974,0,98058,47.4483,-122.129,1800,7684,1.0,house,45.94975490196079,Southeast 172nd Place,NA,NA,NA,NA,NA
12903,8029500180,2014-06-11,330000.0,3,2.5,2210,7557,2.0,0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,8641,1.0,house,43.66812227074236,47th Avenue Southwest,NA,NA,NA,NA,NA
12904,3438503014,2014-10-20,230000.0,2,1.0,870,7020,1.0,0,0,4,6,570,300,1942,0,98106,47.5404,-122.352,1730,7020,0.0,apartment,32.763532763532766,13th Avenue Southwest,NA,NA,NA,NA,NA
12905,5100403882,2015-04-27,967000.0,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,3.0,house,133.3793103448276,Northeast 92nd Street,NA,NA,NA,NA,NA
12906,6909200401,2014-09-08,536500.0,4,2.5,1720,3515,2.0,0,2,3,8,1470,250,2000,0,98144,47.591,-122.293,1140,2208,2.0,house,152.6315789473684,30th Avenue South,NA,NA,NA,NA,NA
12907,2113700360,2014-06-27,315000.0,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240,0.0,house,74.29245283018868,14th Avenue Southwest,NA,NA,NA,NA,NA
12908,2028701075,2014-07-16,626000.0,3,1.0,1040,4240,1.0,0,0,4,7,860,180,1924,0,98117,47.6768,-122.367,1170,4240,2.0,house,147.64150943396226,Division Avenue Northwest,NA,NA,NA,NA,NA
12909,3755200220,2014-07-18,334009.0,4,2.0,1650,9305,1.0,0,0,4,6,1650,0,1960,0,98034,47.7183,-122.213,1860,7486,1.0,house,35.89564750134336,Northeast 132nd Street,NA,NA,NA,NA,NA
12910,2767800065,2015-01-29,429000.0,2,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,98107,47.6715,-122.365,1410,5000,1.0,apartment,85.8,7th Avenue Northwest,NA,NA,NA,NA,NA
12911,1136100087,2015-02-05,818000.0,4,2.5,4020,44431,2.0,0,0,3,10,4020,0,1987,0,98072,47.7467,-122.132,3440,52900,3.0,house,18.41056919718215,Northeast 164th Street,NA,NA,NA,NA,NA
12912,3422059257,2014-08-28,326000.0,5,2.75,2166,6342,2.0,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948,1.0,house,51.40334279407127,Southeast 285th Place,NA,NA,NA,NA,NA
12913,3438502083,2014-06-12,310000.0,5,3.0,1880,5000,1.0,0,0,3,7,1100,780,1997,0,98106,47.5453,-122.363,1640,5000,0.0,house,62.0,23rd Avenue Southwest,NA,NA,NA,NA,NA
12914,930000234,2015-04-21,525000.0,4,2.0,2260,7680,1.0,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,2.0,house,68.359375,3rd Avenue Northwest,NA,NA,NA,NA,NA
12915,2475200330,2015-04-03,350000.0,3,2.25,2010,4400,1.5,0,0,3,7,2010,0,1986,0,98055,47.4735,-122.189,1720,4187,1.0,house,79.54545454545455,Southeast 8th Place,NA,NA,NA,NA,NA
12916,6352600650,2015-04-02,936000.0,4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515,3.0,house,105.20400134876925,Northeast 43rd Place,NA,NA,NA,NA,NA
12917,4415600040,2014-11-29,226000.0,3,1.0,1520,7200,1.0,0,0,3,7,1030,490,1954,0,98166,47.4527,-122.352,1530,7201,0.0,house,31.38888888888889,13th Avenue Southwest,NA,NA,NA,NA,NA
12918,7974700150,2015-05-01,1250000.0,5,3.5,3510,4798,2.0,0,0,3,10,2700,810,2008,0,98105,47.669,-122.282,1460,1684,3.0,house,260.5252188411838,43rd Avenue Northeast,NA,NA,NA,NA,NA
12919,820079043,2014-08-19,428000.0,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,1985,0,98022,47.2303,-121.936,2040,210394,1.0,house,0.8441181923248356,305th Avenue Southeast,NA,NA,NA,NA,NA
12920,8910500150,2014-05-29,329932.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,1.0,house,65.46269841269842,Palatine Avenue North,NA,NA,NA,NA,NA
12921,8910500150,2015-01-20,539000.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,2.0,house,106.94444444444444,Palatine Avenue North,NA,NA,NA,NA,NA
12922,1938400410,2015-03-10,275000.0,3,1.75,1650,7700,1.0,0,0,4,8,1650,0,1977,0,98023,47.3155,-122.365,2020,7700,0.0,house,35.714285714285715,Southwest 319th Place,NA,NA,NA,NA,NA
12923,7338200180,2014-09-10,590000.0,4,2.5,2660,35010,2.0,0,2,3,9,2660,0,1993,0,98045,47.4816,-121.714,2330,35448,2.0,house,16.852327906312482,Southeast 130th Street,NA,NA,NA,NA,NA
12924,3636800180,2015-01-23,782000.0,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,1997,0,98053,47.6772,-122.056,3530,26673,3.0,house,31.78344984555357,213th Place Northeast,NA,NA,NA,NA,NA
12925,9545240180,2014-06-16,575000.0,4,2.5,2120,9603,2.0,0,0,3,8,2120,0,1985,0,98027,47.5348,-122.053,1990,9611,2.0,house,59.877121732791835,NA,NA,NA,King County,NA,NA
12926,3293700482,2015-01-14,509000.0,3,2.25,1780,9315,2.0,0,0,3,7,1780,0,1996,0,98133,47.7484,-122.353,1780,8545,2.0,house,54.6430488459474,Fremont Place North,NA,NA,NA,NA,NA
12927,7968000120,2014-05-09,290000.0,4,2.5,2000,13300,1.0,0,0,4,7,1200,800,1968,0,98001,47.353,-122.294,1800,9810,0.0,house,21.804511278195488,South Star Lake Road,NA,NA,NA,NA,NA
12928,7655900062,2014-07-28,305240.0,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600,0.0,house,33.91555555555556,Wallingford Avenue North,NA,NA,NA,NA,NA
12929,4321200970,2014-06-10,555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000,2.0,house,111.53536977491962,Southwest Hinds Street,NA,NA,NA,NA,NA
12930,8645540040,2014-07-25,317000.0,3,2.0,1790,8228,1.0,0,0,3,7,1390,400,1980,0,98058,47.4658,-122.172,1880,8228,0.0,house,38.52698104035002,Pierce Avenue Southeast,NA,NA,NA,NA,NA
12931,7504200120,2014-06-13,430000.0,3,2.0,1910,5040,1.5,0,0,3,8,1910,0,1971,0,98074,47.6312,-122.061,1980,4275,1.0,house,85.31746031746032,209th Avenue Northeast,NA,NA,NA,NA,NA
12932,3867400175,2015-02-24,850000.0,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39,2090,4173,3.0,apartment,205.1158301158301,Alki Avenue Southwest,NA,NA,NA,NA,NA
12933,4022906222,2014-11-26,469000.0,3,2.25,2620,10659,1.0,0,0,3,7,1660,960,1976,0,98155,47.7643,-122.273,1820,12071,2.0,house,44.00037526972511,Northeast 187th Street,NA,NA,NA,NA,NA
12934,7346600092,2014-07-30,327200.0,2,2.0,1440,8425,1.0,0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,1.0,apartment,38.83679525222552,Military Road South,NA,NA,NA,NA,NA
12935,3222049044,2014-06-12,835000.0,3,3.0,2790,12523,2.0,1,4,4,8,1600,1190,1977,0,98198,47.3571,-122.324,2990,11476,3.0,house,66.67731374271341,8th Avenue South,NA,NA,NA,NA,NA
12936,1843100580,2014-09-03,360000.0,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,98042,47.374,-122.125,2340,11188,1.0,house,26.77575306805504,163rd Place Southeast,NA,NA,NA,NA,NA
12937,393000142,2014-12-11,372000.0,4,2.5,2070,8658,2.0,0,0,3,8,2070,0,1999,0,98178,47.5072,-122.257,2010,7215,1.0,house,42.96604296604296,61st Avenue South,NA,NA,NA,NA,NA
12938,3288200360,2015-03-26,453000.0,3,1.0,2160,11484,1.5,0,0,4,7,2160,0,1968,0,98034,47.7277,-122.185,2270,10080,2.0,house,39.446185997910135,Northeast 141st Street,NA,NA,NA,NA,NA
12939,5379800040,2014-08-13,275000.0,2,1.75,2090,11317,1.0,0,0,5,7,1090,1000,1931,0,98188,47.4594,-122.279,1940,11317,0.0,apartment,24.299726075815144,South 160th Street,NA,NA,NA,NA,NA
12940,6843600040,2014-07-02,475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.332,2040,7360,2.0,house,65.42699724517907,Corliss Place North,NA,NA,NA,NA,NA
12941,1091500120,2015-02-13,310000.0,4,2.75,1950,9720,1.0,0,0,3,7,1400,550,1986,0,98031,47.3969,-122.205,2300,10530,0.0,house,31.893004115226336,101st Place Southeast,NA,NA,NA,NA,NA
12942,7148200040,2015-02-10,173000.0,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,1350,8623,0.0,house,20.44917257683215,South 181st Street,NA,NA,NA,NA,NA
12943,1623089025,2015-04-03,313500.0,5,3.0,2240,94960,1.0,0,0,3,6,2240,0,1985,0,98045,47.481,-121.788,1780,43400,0.0,house,3.3013900589721987,I 90,NA,NA,NA,NA,NA
12944,3278600760,2014-07-29,345000.0,3,2.5,1360,1489,2.0,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688,1.0,house,231.69912693082605,31st Avenue Southwest,NA,NA,NA,NA,NA
12945,1226039054,2015-03-16,436000.0,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500,1.0,house,42.745098039215684,Northwest 180th Street,NA,NA,NA,NA,NA
12946,798000145,2014-09-24,244500.0,2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986,0.0,apartment,16.862068965517242,4th Avenue South,NA,NA,NA,NA,NA
12947,7905400040,2014-07-11,206000.0,3,1.75,1140,9800,1.0,0,0,4,7,1140,0,1968,0,98001,47.3063,-122.27,1370,9800,0.0,house,21.020408163265305,South 329th Place,NA,NA,NA,NA,NA
12948,3825310720,2015-04-21,890000.0,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065,3.0,house,97.18279100240227,Northeast 119th Court,NA,NA,NA,NA,NA
12949,4137000540,2015-01-22,329950.0,4,2.25,2140,8874,2.0,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789,1.0,house,37.18165427090376,Mill Pond Drive Southeast,NA,NA,NA,NA,NA
